,class,mean_cases,population,ratio,state,date
17562,red,71,3189068,2.2263557879606206,Puerto Rico,2020-05-26
22623,red,130,5832655,2.228830609730903,Wisconsin,2020-04-05
8988,red,135,6055802,2.229267073130859,Maryland,2020-04-02
7291,red,65,2913805,2.2307601229320424,Kansas,2020-04-09
23081,red,13,582328,2.2324188429888308,Wyoming,2020-05-07
23082,red,13,582328,2.2324188429888308,Wyoming,2020-05-08
23051,red,13,582328,2.2324188429888308,Wyoming,2020-04-07
23052,red,13,582328,2.2324188429888308,Wyoming,2020-04-08
7719,red,100,4477251,2.233513376846641,Kentucky,2020-04-11
16288,red,89,3980783,2.2357410589826174,Oklahoma,2020-05-30
16300,red,89,3980783,2.2357410589826174,Oklahoma,2020-06-11
901,red,166,7421401,2.236774431135038,Arizona,2020-04-09
18792,red,20,892717,2.2403516455942927,South Dakota,2020-04-08
22213,red,40,1784787,2.2411637915336677,West Virginia,2020-04-21
22212,red,40,1784787,2.2411637915336677,West Virginia,2020-04-20
22284,red,40,1784787,2.2411637915336677,West Virginia,2020-07-01
1336,red,68,3030522,2.2438378602762166,Arkansas,2020-04-18
6865,red,71,3163561,2.244306337067627,Iowa,2020-04-09
14536,red,238,10600823,2.2451087052392062,North Carolina,2020-04-12
20486,red,14,623347,2.245940062276709,Vermont,2020-03-29
20697,green,14,623347,2.245940062276709,Vermont,2020-10-26
20698,green,14,623347,2.245940062276709,Vermont,2020-10-27
20512,green,14,623347,2.245940062276709,Vermont,2020-04-24
2687,yellow,80,3557006,2.2490825149015774,Connecticut,2020-06-30
15808,red,263,11693217,2.249167188122824,Ohio,2020-04-06
14537,red,239,10600823,2.254541935093153,North Carolina,2020-04-13
17542,red,72,3189068,2.2577129117347137,Puerto Rico,2020-05-06
16293,red,90,3980783,2.2608617450386017,Oklahoma,2020-06-04
16259,red,90,3980783,2.2608617450386017,Oklahoma,2020-05-01
12394,red,71,3138259,2.262400904450525,Nevada,2020-03-31
6431,red,153,6754953,2.265004656583103,Indiana,2020-04-01
12988,red,31,1366275,2.268942928766171,New Hampshire,2020-09-15
12987,red,31,1366275,2.268942928766171,New Hampshire,2020-09-14
12823,red,31,1366275,2.268942928766171,New Hampshire,2020-04-03
12905,red,31,1366275,2.268942928766171,New Hampshire,2020-06-24
13239,red,202,8882371,2.2741675617917783,New Jersey,2020-03-24
5270,red,32,1407006,2.2743328742023845,Hawaii,2020-07-27
17080,red,291,12783254,2.276415691967006,Pennsylvania,2020-03-31
1334,red,69,3030522,2.2768354758685136,Arkansas,2020-04-16
1332,red,69,3030522,2.2768354758685136,Arkansas,2020-04-14
1360,red,69,3030522,2.2768354758685136,Arkansas,2020-05-12
2695,yellow,81,3557006,2.277196046337847,Connecticut,2020-07-08
2737,yellow,81,3557006,2.277196046337847,Connecticut,2020-08-19
2689,yellow,81,3557006,2.277196046337847,Connecticut,2020-07-02
9923,yellow,227,9966555,2.277617491700994,Michigan,2020-06-24
16260,red,91,3980783,2.2859824310945864,Oklahoma,2020-05-02
16261,red,91,3980783,2.2859824310945864,Oklahoma,2020-05-03
16255,red,91,3980783,2.2859824310945864,Oklahoma,2020-04-27
16729,red,97,4241507,2.2869230205207725,Oregon,2020-06-14
17563,red,73,3189068,2.289070035508807,Puerto Rico,2020-05-27
8659,red,31,1350141,2.296056485952208,Maine,2020-07-08
8603,red,31,1350141,2.296056485952208,Maine,2020-05-13
8757,red,31,1350141,2.296056485952208,Maine,2020-10-14
8739,red,31,1350141,2.296056485952208,Maine,2020-09-26
8748,red,31,1350141,2.296056485952208,Maine,2020-10-05
8749,red,31,1350141,2.296056485952208,Maine,2020-10-06
8754,red,31,1350141,2.296056485952208,Maine,2020-10-11
8755,red,31,1350141,2.296056485952208,Maine,2020-10-12
8737,red,31,1350141,2.296056485952208,Maine,2020-09-24
8638,red,31,1350141,2.296056485952208,Maine,2020-06-17
8660,red,31,1350141,2.296056485952208,Maine,2020-07-09
8652,red,31,1350141,2.296056485952208,Maine,2020-07-01
8602,red,31,1350141,2.296056485952208,Maine,2020-05-12
8768,red,31,1350141,2.296056485952208,Maine,2020-10-25
22624,red,134,5832655,2.2974100131072386,Wisconsin,2020-04-06
5597,red,42,1826913,2.2989600490006916,Idaho,2020-04-19
7292,red,67,2913805,2.299398895945336,Kansas,2020-04-10
2691,yellow,82,3557006,2.305309577774117,Connecticut,2020-07-04
2701,yellow,82,3557006,2.305309577774117,Connecticut,2020-07-14
9922,yellow,230,9966555,2.3077181633974826,Michigan,2020-06-23
16268,red,92,3980783,2.3111031171505707,Oklahoma,2020-05-10
11634,red,25,1080577,2.3135787639381555,Montana,2020-07-01
7720,red,104,4477251,2.322853911920507,Kentucky,2020-04-12
13680,red,49,2106319,2.32633328569889,New Mexico,2020-04-08
9921,yellow,232,9966555,2.3277852778618087,Michigan,2020-06-22
14539,red,247,10600823,2.3300077739247227,North Carolina,2020-04-15
10289,red,132,5657342,2.333251198177519,Minnesota,2020-04-25
2688,yellow,83,3557006,2.3334231092103863,Connecticut,2020-07-01
2731,yellow,83,3557006,2.3334231092103863,Connecticut,2020-08-13
16287,red,93,3980783,2.3362238032065554,Oklahoma,2020-05-29
16267,red,93,3980783,2.3362238032065554,Oklahoma,2020-05-09
16265,red,93,3980783,2.3362238032065554,Oklahoma,2020-05-07
16266,red,93,3980783,2.3362238032065554,Oklahoma,2020-05-08
14538,red,248,10600823,2.339441003778669,North Carolina,2020-04-14
12989,red,32,1366275,2.3421346361457247,New Hampshire,2020-09-16
903,red,174,7421401,2.3445707892620273,Arizona,2020-04-11
5271,red,33,1407006,2.3454057765212086,Hawaii,2020-07-28
17565,red,75,3189068,2.3517842830569937,Puerto Rico,2020-05-29
17543,red,75,3189068,2.3517842830569937,Puerto Rico,2020-05-07
5656,red,43,1826913,2.353697193024517,Idaho,2020-06-17
11120,red,145,6151548,2.3571302702994434,Missouri,2020-04-04
16730,red,100,4241507,2.357652598475023,Oregon,2020-06-15
16253,red,94,3980783,2.3613444892625397,Oklahoma,2020-04-25
16264,red,94,3980783,2.3613444892625397,Oklahoma,2020-05-06
16254,red,94,3980783,2.3613444892625397,Oklahoma,2020-04-26
16271,red,94,3980783,2.3613444892625397,Oklahoma,2020-05-13
2706,yellow,84,3557006,2.3615366406466562,Connecticut,2020-07-19
2705,yellow,84,3557006,2.3615366406466562,Connecticut,2020-07-18
2707,yellow,84,3557006,2.3615366406466562,Connecticut,2020-07-20
2739,yellow,84,3557006,2.3615366406466562,Connecticut,2020-08-21
7293,red,69,2913805,2.3680376689586295,Kansas,2020-04-11
8653,red,32,1350141,2.370122824208731,Maine,2020-07-02
8604,red,32,1350141,2.370122824208731,Maine,2020-05-14
8654,red,32,1350141,2.370122824208731,Maine,2020-07-03
8655,red,32,1350141,2.370122824208731,Maine,2020-07-04
8637,red,32,1350141,2.370122824208731,Maine,2020-06-16
8656,red,32,1350141,2.370122824208731,Maine,2020-07-05
8738,red,32,1350141,2.370122824208731,Maine,2020-09-25
8658,red,32,1350141,2.370122824208731,Maine,2020-07-07
8657,red,32,1350141,2.370122824208731,Maine,2020-07-06
8756,red,32,1350141,2.370122824208731,Maine,2020-10-13
8747,red,32,1350141,2.370122824208731,Maine,2020-10-04
8744,red,32,1350141,2.370122824208731,Maine,2020-10-01
4822,green,4,168485,2.3740985844437192,Guam,2020-07-05
4827,green,4,168485,2.3740985844437192,Guam,2020-07-10
4828,green,4,168485,2.3740985844437192,Guam,2020-07-11
4829,green,4,168485,2.3740985844437192,Guam,2020-07-12
4830,green,4,168485,2.3740985844437192,Guam,2020-07-13
4831,green,4,168485,2.3740985844437192,Guam,2020-07-14
4854,green,4,168485,2.3740985844437192,Guam,2020-08-06
4855,green,4,168485,2.3740985844437192,Guam,2020-08-07
5055,green,4,168485,2.3740985844437192,Guam,2021-02-23
5111,green,4,168485,2.3740985844437192,Guam,2021-04-20
4817,green,4,168485,2.3740985844437192,Guam,2020-06-30
4816,green,4,168485,2.3740985844437192,Guam,2020-06-29
4823,green,4,168485,2.3740985844437192,Guam,2020-07-06
4815,green,4,168485,2.3740985844437192,Guam,2020-06-28
4814,green,4,168485,2.3740985844437192,Guam,2020-06-27
4813,green,4,168485,2.3740985844437192,Guam,2020-06-26
4726,green,4,168485,2.3740985844437192,Guam,2020-03-31
4724,green,4,168485,2.3740985844437192,Guam,2020-03-29
1359,red,72,3030522,2.3758283226454058,Arkansas,2020-05-11
18363,red,124,5218040,2.376371204513572,South Carolina,2020-04-05
14540,red,252,10600823,2.3771739231944538,North Carolina,2020-04-16
9408,red,164,6893574,2.3790271925709363,Massachusetts,2020-03-27
17564,red,76,3189068,2.3831414068310868,Puerto Rico,2020-05-28
16276,red,95,3980783,2.386465175318524,Oklahoma,2020-05-18
16270,red,95,3980783,2.386465175318524,Oklahoma,2020-05-12
16269,red,95,3980783,2.386465175318524,Oklahoma,2020-05-11
16250,red,95,3980783,2.386465175318524,Oklahoma,2020-04-22
16252,red,95,3980783,2.386465175318524,Oklahoma,2020-04-24
16279,red,95,3980783,2.386465175318524,Oklahoma,2020-05-21
16274,red,95,3980783,2.386465175318524,Oklahoma,2020-05-16
9924,yellow,238,9966555,2.3879866212547864,Michigan,2020-06-25
2694,yellow,85,3557006,2.389650172082926,Connecticut,2020-07-07
2696,yellow,85,3557006,2.389650172082926,Connecticut,2020-07-09
2742,yellow,85,3557006,2.389650172082926,Connecticut,2020-08-24
2741,yellow,85,3557006,2.389650172082926,Connecticut,2020-08-23
2740,yellow,85,3557006,2.389650172082926,Connecticut,2020-08-22
12395,red,75,3138259,2.3898601103350616,Nevada,2020-04-01
19646,red,702,29360759,2.390946364840228,Texas,2020-04-10
2168,red,139,5807719,2.3933664834679504,Colorado,2020-03-29
23123,red,14,582328,2.404143369372587,Wyoming,2020-06-18
20511,green,15,623347,2.4063643524393314,Vermont,2020-04-23
1362,red,73,3030522,2.4088259382377033,Arkansas,2020-05-14
1337,red,73,3030522,2.4088259382377033,Arkansas,2020-04-19
22285,red,43,1784787,2.4092510758986925,West Virginia,2020-07-02
16280,red,96,3980783,2.4115858613745083,Oklahoma,2020-05-22
16277,red,96,3980783,2.4115858613745083,Oklahoma,2020-05-19
16301,red,96,3980783,2.4115858613745083,Oklahoma,2020-06-12
16273,red,96,3980783,2.4115858613745083,Oklahoma,2020-05-15
16248,red,96,3980783,2.4115858613745083,Oklahoma,2020-04-20
16249,red,96,3980783,2.4115858613745083,Oklahoma,2020-04-21
902,red,179,7421401,2.411943513091396,Arizona,2020-04-10
907,red,179,7421401,2.411943513091396,Arizona,2020-04-15
7721,red,108,4477251,2.412194446994372,Kentucky,2020-04-13
12998,red,33,1366275,2.4153263435252788,New Hampshire,2020-09-25
12990,red,33,1366275,2.4153263435252788,New Hampshire,2020-09-17
12991,red,33,1366275,2.4153263435252788,New Hampshire,2020-09-18
13000,red,33,1366275,2.4153263435252788,New Hampshire,2020-09-27
12999,red,33,1366275,2.4153263435252788,New Hampshire,2020-09-26
2690,yellow,86,3557006,2.4177637035191957,Connecticut,2020-07-03
2736,yellow,86,3557006,2.4177637035191957,Connecticut,2020-08-18
2686,yellow,86,3557006,2.4177637035191957,Connecticut,2020-06-29
2697,yellow,86,3557006,2.4177637035191957,Connecticut,2020-07-10
2685,yellow,86,3557006,2.4177637035191957,Connecticut,2020-06-28
1750,red,953,39368078,2.420743019255347,California,2020-04-06
14541,red,257,10600823,2.4243400724641853,North Carolina,2020-04-17
906,red,180,7421401,2.42541805785727,Arizona,2020-04-14
11981,red,47,1937552,2.4257413478451157,Nebraska,2020-04-13
3024,red,24,986809,2.4320815882303464,Delaware,2020-04-02
6866,red,77,3163561,2.4339660275240464,Iowa,2020-04-10
7297,red,71,2913805,2.4366764419719233,Kansas,2020-04-15
7295,red,71,2913805,2.4366764419719233,Kansas,2020-04-13
16278,red,97,3980783,2.436706547430493,Oklahoma,2020-05-20
16237,red,97,3980783,2.436706547430493,Oklahoma,2020-04-09
16263,red,97,3980783,2.436706547430493,Oklahoma,2020-05-05
16236,red,97,3980783,2.436706547430493,Oklahoma,2020-04-08
16251,red,97,3980783,2.436706547430493,Oklahoma,2020-04-23
46,red,120,4921532,2.4382651580849215,Alabama,2020-04-06
1339,red,74,3030522,2.4418235538300004,Arkansas,2020-04-21
1361,red,74,3030522,2.4418235538300004,Arkansas,2020-05-13
3876,red,531,21733312,2.4432539320283992,Florida,2020-04-02
8635,red,33,1350141,2.444189162465254,Maine,2020-06-14
8636,red,33,1350141,2.444189162465254,Maine,2020-06-15
8745,red,33,1350141,2.444189162465254,Maine,2020-10-02
8746,red,33,1350141,2.444189162465254,Maine,2020-10-03
8605,red,33,1350141,2.444189162465254,Maine,2020-05-15
17566,red,78,3189068,2.4458556543792733,Puerto Rico,2020-05-30
15809,red,286,11693217,2.4458624175023864,Ohio,2020-04-07
2698,yellow,87,3557006,2.4458772349554656,Connecticut,2020-07-11
908,red,182,7421401,2.452367147389017,Arizona,2020-04-16
16272,red,98,3980783,2.4618272334864773,Oklahoma,2020-05-14
16286,red,98,3980783,2.4618272334864773,Oklahoma,2020-05-28
16262,red,98,3980783,2.4618272334864773,Oklahoma,2020-05-04
547,red,18,731158,2.461848191498965,Alaska,2020-06-20
546,red,18,731158,2.461848191498965,Alaska,2020-06-19
550,red,18,731158,2.461848191498965,Alaska,2020-06-23
542,red,18,731158,2.461848191498965,Alaska,2020-06-15
545,red,18,731158,2.461848191498965,Alaska,2020-06-18
544,red,18,731158,2.461848191498965,Alaska,2020-06-17
543,red,18,731158,2.461848191498965,Alaska,2020-06-16
540,red,18,731158,2.461848191498965,Alaska,2020-06-13
5596,red,45,1826913,2.463171481072169,Idaho,2020-04-18
22625,red,144,5832655,2.468858521548077,Wisconsin,2020-04-07
7298,red,72,2913805,2.47099582847857,Kansas,2020-04-16
7296,red,72,2913805,2.47099582847857,Kansas,2020-04-14
7294,red,72,2913805,2.47099582847857,Kansas,2020-04-12
11982,red,48,1937552,2.4773528658843738,Nebraska,2020-04-14
14968,red,19,765309,2.4826573318750986,North Dakota,2020-04-18
16275,red,99,3980783,2.486947919542462,Oklahoma,2020-05-17
5272,red,35,1407006,2.4875515811588578,Hawaii,2020-07-29
12824,red,34,1366275,2.4885180509048324,New Hampshire,2020-04-04
12995,red,34,1366275,2.4885180509048324,New Hampshire,2020-09-22
12904,red,34,1366275,2.4885180509048324,New Hampshire,2020-06-23
13003,red,34,1366275,2.4885180509048324,New Hampshire,2020-09-30
13004,red,34,1366275,2.4885180509048324,New Hampshire,2020-10-01
13001,red,34,1366275,2.4885180509048324,New Hampshire,2020-09-28
10291,red,141,5657342,2.4923365071441674,Minnesota,2020-04-27
20066,red,81,3249879,2.492400486295028,Utah,2020-04-04
913,red,185,7421401,2.4927907816866384,Arizona,2020-04-21
10692,red,74,2966786,2.494281690691543,Mississippi,2020-04-02
11635,red,27,1080577,2.4986650650532076,Montana,2020-07-02
7722,red,112,4477251,2.5015349820682378,Kentucky,2020-04-14
905,red,186,7421401,2.506265326452512,Arizona,2020-04-13
17567,red,80,3189068,2.50856990192746,Puerto Rico,2020-05-31
17568,red,80,3189068,2.50856990192746,Puerto Rico,2020-06-01
17570,red,80,3189068,2.50856990192746,Puerto Rico,2020-06-03
14546,red,266,10600823,2.5092391411497013,North Carolina,2020-04-22
19647,red,737,29360759,2.510153092431977,Texas,2020-04-11
16285,red,100,3980783,2.5120686055984462,Oklahoma,2020-05-27
16247,red,100,3980783,2.5120686055984462,Oklahoma,2020-04-19
13681,red,53,2106319,2.5162380437151257,New Mexico,2020-04-09
5657,red,46,1826913,2.5179086250959952,Idaho,2020-06-18
8633,red,34,1350141,2.518255500721777,Maine,2020-06-12
8606,red,34,1350141,2.518255500721777,Maine,2020-05-16
8769,red,34,1350141,2.518255500721777,Maine,2020-10-26
9920,yellow,251,9966555,2.5184228652729055,Michigan,2020-06-21
14543,red,267,10600823,2.5186723710036474,North Carolina,2020-04-19
904,red,187,7421401,2.519739871218386,Arizona,2020-04-12
22286,red,45,1784787,2.521309265475376,West Virginia,2020-07-03
3445,red,18,712816,2.525195842966488,District of Columbia,2020-03-28
21348,red,217,8590563,2.526027688755673,Virginia,2020-04-08
9925,yellow,252,9966555,2.528456422505068,Michigan,2020-06-26
18364,red,132,5218040,2.5296854757725122,South Carolina,2020-04-06
909,red,188,7421401,2.5332144159842596,Arizona,2020-04-17
3025,red,25,986809,2.533418321073278,Delaware,2020-04-03
11170,red,156,6151548,2.535947049425608,Missouri,2020-05-24
16281,red,101,3980783,2.537189291654431,Oklahoma,2020-05-23
22638,red,148,5832655,2.5374379249244123,Wisconsin,2020-04-20
14542,red,269,10600823,2.53753883071154,North Carolina,2020-04-18
7299,red,74,2913805,2.539634601491864,Kansas,2020-04-17
1363,red,77,3030522,2.540816400606892,Arkansas,2020-05-15
10290,red,144,5657342,2.5453649434663843,Minnesota,2020-04-26
9919,yellow,254,9966555,2.548523536969394,Michigan,2020-06-20
11171,red,157,6151548,2.5522031202552595,Missouri,2020-05-25
11121,red,157,6151548,2.5522031202552595,Missouri,2020-04-05
17932,red,27,1057125,2.554097197587797,Rhode Island,2020-03-31
22637,red,149,5832655,2.5545827757684965,Wisconsin,2020-04-19
22626,red,149,5832655,2.5545827757684965,Wisconsin,2020-04-08
14547,red,271,10600823,2.5564052904194328,North Carolina,2020-04-23
6003,red,322,12587530,2.558087249841708,Illinois,2020-03-30
2593,red,91,3557006,2.558331360700544,Connecticut,2020-03-28
912,red,190,7421401,2.560163505516007,Arizona,2020-04-20
1751,red,1008,39368078,2.5604501190025077,California,2020-04-07
13002,red,35,1366275,2.5617097582843864,New Hampshire,2020-09-29
12993,red,35,1366275,2.5617097582843864,New Hampshire,2020-09-20
12994,red,35,1366275,2.5617097582843864,New Hampshire,2020-09-21
12902,red,35,1366275,2.5617097582843864,New Hampshire,2020-06-21
12903,red,35,1366275,2.5617097582843864,New Hampshire,2020-06-22
12992,red,35,1366275,2.5617097582843864,New Hampshire,2020-09-19
13005,red,35,1366275,2.5617097582843864,New Hampshire,2020-10-02
12996,red,35,1366275,2.5617097582843864,New Hampshire,2020-09-23
12997,red,35,1366275,2.5617097582843864,New Hampshire,2020-09-24
16238,red,102,3980783,2.5623099777104152,Oklahoma,2020-04-10
20487,red,16,623347,2.5667886426019537,Vermont,2020-03-30
20699,green,16,623347,2.5667886426019537,Vermont,2020-10-28
20700,green,16,623347,2.5667886426019537,Vermont,2020-10-29
11169,red,158,6151548,2.568459191084911,Missouri,2020-05-23
7724,red,115,4477251,2.5685403833736373,Kentucky,2020-04-16
7723,red,115,4477251,2.5685403833736373,Kentucky,2020-04-15
9926,yellow,256,9966555,2.5685906514337202,Michigan,2020-06-27
16731,red,109,4241507,2.5698413323377753,Oregon,2020-06-16
17571,red,82,3189068,2.571284149475646,Puerto Rico,2020-06-04
22640,red,150,5832655,2.5717276266125806,Wisconsin,2020-04-22
5580,red,47,1826913,2.5726457691198212,Idaho,2020-04-02
914,red,191,7421401,2.5736380502818808,Arizona,2020-04-22
1356,red,78,3030522,2.573814016199189,Arkansas,2020-05-08
15810,red,301,11693217,2.57414191492384,Ohio,2020-04-08
23066,red,15,582328,2.5758678957563435,Wyoming,2020-04-22
23067,red,15,582328,2.5758678957563435,Wyoming,2020-04-23
23065,red,15,582328,2.5758678957563435,Wyoming,2020-04-21
23064,red,15,582328,2.5758678957563435,Wyoming,2020-04-20
23124,red,15,582328,2.5758678957563435,Wyoming,2020-06-19
23063,red,15,582328,2.5758678957563435,Wyoming,2020-04-19
11178,red,159,6151548,2.5847152619145617,Missouri,2020-06-01
11122,red,159,6151548,2.5847152619145617,Missouri,2020-04-06
21762,red,199,7693612,2.5865614226451763,Washington,2020-03-27
911,red,192,7421401,2.5871125950477545,Arizona,2020-04-19
16283,red,103,3980783,2.5874306637664,Oklahoma,2020-05-25
22639,red,151,5832655,2.5888724774566643,Wisconsin,2020-04-21
6867,red,82,3163561,2.5920157695710624,Iowa,2020-04-11
8608,red,35,1350141,2.5923218389782994,Maine,2020-05-18
8607,red,35,1350141,2.5923218389782994,Maine,2020-05-17
8770,red,35,1350141,2.5923218389782994,Maine,2020-10-27
8631,red,35,1350141,2.5923218389782994,Maine,2020-06-10
8632,red,35,1350141,2.5923218389782994,Maine,2020-06-11
8634,red,35,1350141,2.5923218389782994,Maine,2020-06-13
549,red,19,731158,2.598617535471129,Alaska,2020-06-22
