province_country,id,value,color
"Wayne, Kentucky, US",84021231,0.0,green
"Webster, Kentucky, US",84021233,0.6,orange
"Whitley, Kentucky, US",84021235,0.25,yellow
"Woodford, Kentucky, US",84021239,0.16666666666666669,yellow
"Acadia, Louisiana, US",84022001,0.9955752212389379,red
"Allen, Louisiana, US",84022003,0.7387387387387387,orange
"Ascension, Louisiana, US",84022005,0.27755905511811024,yellow
"Assumption, Louisiana, US",84022007,0.13953488372093023,yellow
"Avoyelles, Louisiana, US",84022009,0.5063291139240506,orange
"Beauregard, Louisiana, US",84022011,0.27906976744186046,yellow
"Bienville, Louisiana, US",84022013,0.15555555555555556,yellow
"Bossier, Louisiana, US",84022015,0.33628318584070793,yellow
"Caddo, Louisiana, US",84022017,0.2370689655172414,yellow
"Calcasieu, Louisiana, US",84022019,0.1787878787878788,yellow
"Caldwell, Louisiana, US",84022021,0.06666666666666667,green
"Cameron, Louisiana, US",84022023,0.0,green
"Catahoula, Louisiana, US",84022025,0.3728813559322034,yellow
"Claiborne, Louisiana, US",84022027,-0.030303030303030307,green
"Concordia, Louisiana, US",84022029,0.9333333333333332,red
"De Soto, Louisiana, US",84022031,0.15527950310559005,yellow
"East Baton Rouge, Louisiana, US",84022033,0.8653421633554085,red
"East Carroll, Louisiana, US",84022035,1.0,red
"East Feliciana, Louisiana, US",84022037,0.763157894736842,orange
"Evangeline, Louisiana, US",84022039,0.0,green
"Franklin, Louisiana, US",84022041,0.6039215686274509,orange
"Grant, Louisiana, US",84022043,0.4444444444444445,orange
"Iberia, Louisiana, US",84022045,0.8295454545454545,red
"Iberville, Louisiana, US",84022047,0.1756373937677054,yellow
"Jackson, Louisiana, US",84022049,0.4655172413793104,orange
"Jefferson, Louisiana, US",84022051,0.11252981619194612,yellow
"Jefferson Davis, Louisiana, US",84022053,0.10958904109589042,yellow
"Lafayette, Louisiana, US",84022055,0.4203187250996016,orange
"Lafourche, Louisiana, US",84022057,0.11840228245363768,yellow
"LaSalle,Louisiana,US",84022059,0.6086956521739131,orange
"Lincoln, Louisiana, US",84022061,0.4705882352941177,orange
"Livingston, Louisiana, US",84022063,0.7849999999999999,orange
"Madison, Louisiana, US",84022065,0.9375,red
"Morehouse, Louisiana, US",84022067,0.9014084507042255,red
"Natchitoches, Louisiana, US",84022069,0.11111111111111112,yellow
"Orleans, Louisiana, US",84022071,0.051055867415129644,green
"Ouachita, Louisiana, US",84022073,0.46777163904235725,orange
"Plaquemines, Louisiana, US",84022075,0.06190476190476191,green
"Pointe Coupee, Louisiana, US",84022077,1.0,red
"Rapides, Louisiana, US",84022079,0.9247648902821317,red
"Red River, Louisiana, US",84022081,0.43749999999999994,orange
"Richland, Louisiana, US",84022083,0.19999999999999998,yellow
"Sabine, Louisiana, US",84022085,1.0,red
"St. Bernard, Louisiana, US",84022087,0.012867647058823529,green
"St. Charles, Louisiana, US",84022089,0.0681458003169572,green
"St. Helena, Louisiana, US",84022091,0.48,orange
"St. James, Louisiana, US",84022093,0.20610687022900764,yellow
"St. John the Baptist, Louisiana, US",84022095,0.07290400972053464,green
"St. Landry, Louisiana, US",84022097,0.31788079470198677,yellow
"St. Martin, Louisiana, US",84022099,0.16744186046511628,yellow
"St. Mary, Louisiana, US",84022101,0.4267515923566879,orange
"St. Tammany, Louisiana, US",84022103,0.18311036789297658,yellow
"Tangipahoa, Louisiana, US",84022105,0.2971619365609349,yellow
"Tensas, Louisiana, US",84022107,-0.2,green
"Terrebonne, Louisiana, US",84022109,0.337468982630273,yellow
"Union, Louisiana, US",84022111,0.8956043956043956,red
"Vermilion, Louisiana, US",84022113,0.20512820512820515,yellow
"Vernon, Louisiana, US",84022115,0.3333333333333333,yellow
"Washington, Louisiana, US",84022117,0.3696682464454976,yellow
"Webster, Louisiana, US",84022119,0.5,orange
"West Baton Rouge, Louisiana, US",84022121,0.504950495049505,orange
"West Carroll, Louisiana, US",84022123,1.0,red
"West Feliciana, Louisiana, US",84022125,0.0921985815602837,green
"Winn, Louisiana, US",84022127,0.9746835443037974,red
"Androscoggin, Maine, US",84023001,1.0,red
"Aroostook, Maine, US",84023003,0.33333333333333337,yellow
"Cumberland, Maine, US",84023005,0.7290322580645161,orange
"Franklin, Maine, US",84023007,0.1142857142857143,yellow
"Hancock, Maine, US",84023009,0.25,yellow
"Kennebec, Maine, US",84023011,0.15492957746478875,yellow
"Knox, Maine, US",84023013,0.25,yellow
"Lincoln, Maine, US",84023015,0.4,orange
"Oxford, Maine, US",84023017,0.0,green
"Penobscot, Maine, US",84023019,0.1285714285714286,yellow
"Piscataquis, Maine, US",84023021,0.0,green
"Sagadahoc, Maine, US",84023023,0.7222222222222222,orange
"Somerset, Maine, US",84023025,0.2727272727272727,yellow
"Waldo, Maine, US",84023027,0.02777777777777778,green
"Washington, Maine, US",84023029,0.0,green
"York, Maine, US",84023031,0.5987654320987654,orange
"Allegany, Maryland, US",84024001,0.23204419889502761,yellow
"Anne Arundel, Maryland, US",84024003,0.7783149171270718,orange
"Baltimore, Maryland, US",84024005,0.9404112463281578,red
"Calvert, Maryland, US",84024009,0.7727272727272727,orange
"Caroline, Maryland, US",84024011,0.9057591623036649,red
"Carroll, Maryland, US",84024013,0.9720496894409937,red
"Cecil, Maryland, US",84024015,0.8685446009389671,red
"Charles, Maryland, US",84024017,0.7728395061728395,orange
"Dorchester, Maryland, US",84024019,0.6590909090909091,orange
"Frederick, Maryland, US",84024021,0.7066848567530696,orange
"Garrett, Maryland, US",84024023,0.33333333333333337,yellow
"Harford, Maryland, US",84024025,0.5185185185185185,orange
"Howard, Maryland, US",84024027,0.7917261055634808,orange
"Kent, Maryland, US",84024029,0.6460176991150441,orange
"Montgomery, Maryland, US",84024031,0.9420349434737925,red
"Prince George's, Maryland, US",84024033,0.8351156069364162,red
"Queen Anne's, Maryland, US",84024035,0.9500000000000001,red
"St. Mary's, Maryland, US",84024037,0.8072289156626508,red
"Somerset, Maryland, US",84024039,0.8478260869565218,red
"Talbot, Maryland, US",84024041,0.35294117647058826,yellow
"Washington, Maryland, US",84024043,0.8534031413612565,red
"Wicomico, Maryland, US",84024045,0.9716814159292035,red
"Worcester, Maryland, US",84024047,0.9375,red
"Baltimore City, Maryland, US",84024510,0.605403192795743,orange
"Barnstable, Massachusetts, US",84025001,0.40852575488454707,orange
"Berkshire, Massachusetts, US",84025003,0.12051282051282051,yellow
"Bristol, Massachusetts, US",84025005,0.6033434650455927,orange
"Essex, Massachusetts, US",84025009,0.4137736381597516,orange
"Franklin, Massachusetts, US",84025011,0.16766467065868262,yellow
"Hampden, Massachusetts, US",84025013,0.4663341645885287,orange
"Hampshire, Massachusetts, US",84025015,0.5079006772009029,orange
"Middlesex, Massachusetts, US",84025017,0.37334301797712,yellow
"Norfolk, Massachusetts, US",84025021,0.3141119221411192,yellow
"Plymouth, Massachusetts, US",84025023,0.38124020595477953,yellow
"Suffolk, Massachusetts, US",84025025,0.3321417628434276,yellow
"Worcester, Massachusetts, US",84025027,0.73794305636258,orange
"Alcona, Michigan, US",84026001,0.5,orange
"Allegan, Michigan, US",84026005,0.7130434782608696,orange
"Alpena, Michigan, US",84026007,0.06201550387596899,green
"Antrim, Michigan, US",84026009,0.16666666666666669,yellow
"Arenac, Michigan, US",84026011,0.27586206896551724,yellow
"Baraga, Michigan, US",84026013,0.0,green
"Barry, Michigan, US",84026015,0.5,orange
"Bay, Michigan, US",84026017,0.9083969465648856,red
"Benzie, Michigan, US",84026019,0.0,green
"Berrien, Michigan, US",84026021,0.8958333333333334,red
"Branch, Michigan, US",84026023,0.6666666666666667,orange
"Calhoun, Michigan, US",84026025,0.5051546391752578,orange
"Cass, Michigan, US",84026027,0.9090909090909091,red
"Charlevoix, Michigan, US",84026029,0.15384615384615385,yellow
"Cheboygan, Michigan, US",84026031,0.0,green
"Chippewa, Michigan, US",84026033,0.0,green
"Clare, Michigan, US",84026035,0.5,orange
"Clinton, Michigan, US",84026037,0.1417910447761194,yellow
"Crawford, Michigan, US",84026039,0.0,green
"Delta, Michigan, US",84026041,0.125,yellow
"Dickinson, Michigan, US",84026043,0.0,green
"Eaton, Michigan, US",84026045,0.2654867256637168,yellow
"Emmet, Michigan, US",84026047,0.0,green
"Genesee, Michigan, US",84026049,0.20868240670220867,yellow
"Gladwin, Michigan, US",84026051,0.07692307692307693,green
"Gogebic, Michigan, US",84026053,0.33333333333333337,yellow
"Grand Traverse, Michigan, US",84026055,0.2857142857142857,yellow
"Gratiot, Michigan, US",84026057,0.9302325581395349,red
"Hillsdale, Michigan, US",84026059,0.2410714285714286,yellow
"Houghton, Michigan, US",84026061,0.0,green
"Huron, Michigan, US",84026063,0.48717948717948717,orange
"Ingham, Michigan, US",84026065,0.45768025078369906,orange
"Ionia, Michigan, US",84026067,0.2627118644067796,yellow
"Iosco, Michigan, US",84026069,0.28,yellow
"Isabella, Michigan, US",84026073,0.015625,green
"Jackson, Michigan, US",84026075,0.20930232558139536,yellow
"Kalamazoo, Michigan, US",84026077,0.5629921259842521,orange
"Kalkaska, Michigan, US",84026079,-0.05882352941176471,green
"Kent, Michigan, US",84026081,0.6974619289340102,orange
"Lake, Michigan, US",84026085,0.5,orange
"Lapeer, Michigan, US",84026087,0.05172413793103449,green
"Leelanau, Michigan, US",84026089,0.5,orange
"Lenawee, Michigan, US",84026091,0.3466666666666667,yellow
"Livingston, Michigan, US",84026093,0.0794979079497908,green
"Luce, Michigan, US",84026095,1.0,red
"Mackinac, Michigan, US",84026097,0.0,green
"Macomb, Michigan, US",84026099,0.16039084842707338,yellow
"Manistee, Michigan, US",84026101,0.0,green
"Marquette, Michigan, US",84026103,0.05882352941176471,green
"Mason, Michigan, US",84026105,0.6086956521739131,orange
"Mecosta, Michigan, US",84026107,0.37499999999999994,yellow
"Menominee, Michigan, US",84026109,0.5,orange
"Midland, Michigan, US",84026111,0.5128205128205129,orange
"Missaukee, Michigan, US",84026113,0.0,green
"Monroe, Michigan, US",84026115,0.36,yellow
"Montcalm, Michigan, US",84026117,0.5714285714285714,orange
"Montmorency, Michigan, US",84026119,0.0,green
"Muskegon, Michigan, US",84026121,0.9491017964071856,red
"Newaygo, Michigan, US",84026123,0.8947368421052632,red
"Oakland, Michigan, US",84026125,0.12525808671713695,yellow
"Oceana, Michigan, US",84026127,1.0,red
"Ogemaw, Michigan, US",84026129,0.35294117647058826,yellow
"Ontonagon, Michigan, US",84026131,0.0,green
"Osceola, Michigan, US",84026133,0.25,yellow
"Oscoda, Michigan, US",84026135,0.0,green
"Otsego, Michigan, US",84026137,0.04040404040404041,green
"Ottawa, Michigan, US",84026139,0.6861313868613138,orange
"Presque Isle, Michigan, US",84026141,0.0,green
"Roscommon, Michigan, US",84026143,0.13333333333333333,yellow
"Saginaw, Michigan, US",84026145,0.6282828282828283,orange
"St. Clair, Michigan, US",84026147,0.38513513513513514,yellow
"St. Joseph, Michigan, US",84026149,0.6329113924050632,orange
"Sanilac, Michigan, US",84026151,0.11111111111111112,yellow
"Schoolcraft, Michigan, US",84026153,0.0,green
"Shiawassee, Michigan, US",84026155,0.3888888888888889,yellow
"Tuscola, Michigan, US",84026157,0.8181818181818181,red
"Van Buren, Michigan, US",84026159,0.7407407407407408,orange
"Washtenaw, Michigan, US",84026161,0.16822429906542058,yellow
"Wayne, Michigan, US",84026163,0.18444283646888568,yellow
"Wexford, Michigan, US",84026165,0.08333333333333334,green
"Aitkin, Minnesota, US",84027001,1.0,red
"Anoka, Minnesota, US",84027003,0.9722572509457755,red
"Becker, Minnesota, US",84027005,0.30434782608695654,yellow
"Beltrami, Minnesota, US",84027007,0.5454545454545454,orange
"Benton, Minnesota, US",84027009,0.6818181818181818,orange
"Big Stone, Minnesota, US",84027011,1.0,red
"Blue Earth, Minnesota, US",84027013,0.9344262295081968,red
"Brown, Minnesota, US",84027015,0.14285714285714288,yellow
"Carlton, Minnesota, US",84027017,0.13636363636363635,yellow
"Carver, Minnesota, US",84027019,0.6442953020134228,orange
"Cass, Minnesota, US",84027021,1.0,red
"Chippewa, Minnesota, US",84027023,1.0,red
"Chisago, Minnesota, US",84027025,0.9487179487179488,red
"Clay, Minnesota, US",84027027,0.8115942028985508,red
"Clearwater, Minnesota, US",84027029,0.0,green
"Cottonwood, Minnesota, US",84027033,0.3802816901408451,yellow
"Crow Wing, Minnesota, US",84027035,0.48148148148148145,orange
"Dakota, Minnesota, US",84027037,0.9690011481056259,red
"Dodge, Minnesota, US",84027039,1.0,red
"Douglas, Minnesota, US",84027041,0.5357142857142857,orange
"Faribault, Minnesota, US",84027043,0.0,green
"Fillmore,Minnesota,US",84027045,0.5625,orange
"Freeborn, Minnesota, US",84027047,0.8666666666666667,red
"Goodhue, Minnesota, US",84027049,0.8800000000000001,red
"Grant, Minnesota, US",84027051,0.0,green
"Hennepin, Minnesota, US",84027053,0.9637729180472719,red
"Houston, Minnesota, US",84027055,0.0,green
"Isanti, Minnesota, US",84027059,0.96,red
"Itasca, Minnesota, US",84027061,0.7758620689655172,orange
"Jackson, Minnesota, US",84027063,0.21951219512195125,yellow
"Kanabec, Minnesota, US",84027065,0.0,green
"Kandiyohi, Minnesota, US",84027067,0.6392694063926941,orange
"Kittson, Minnesota, US",84027069,0.0,green
"Koochiching, Minnesota, US",84027071,1.0,red
"Lac qui Parle,Minnesota,US",84027073,1.0,red
"Le Sueur, Minnesota, US",84027079,0.48387096774193544,orange
"Lincoln, Minnesota, US",84027081,1.0,red
"Lyon, Minnesota, US",84027083,0.6206896551724138,orange
"McLeod, Minnesota, US",84027085,0.7272727272727273,orange
"Mahnomen, Minnesota, US",84027087,0.8333333333333334,red
"Marshall, Minnesota, US",84027089,0.0,green
"Martin, Minnesota, US",84027091,0.15827338129496404,yellow
"Meeker, Minnesota, US",84027093,1.0,red
"Mille Lacs, Minnesota, US",84027095,1.0,red
"Morrison, Minnesota, US",84027097,1.0,red
"Mower, Minnesota, US",84027099,0.9827586206896552,red
"Murray, Minnesota, US",84027101,0.3125,yellow
"Nicollet, Minnesota, US",84027103,1.0,red
"Nobles, Minnesota, US",84027105,0.19700910273081923,yellow
"Norman, Minnesota, US",84027107,0.23076923076923075,yellow
"Olmsted, Minnesota, US",84027109,1.0,red
"Otter Tail, Minnesota, US",84027111,1.0,red
"Pennington, Minnesota, US",84027113,1.0,red
"Pine, Minnesota, US",84027115,0.25806451612903225,yellow
"Pipestone, Minnesota, US",84027117,0.6,orange
"Polk, Minnesota, US",84027119,0.23076923076923075,yellow
"Ramsey, Minnesota, US",84027123,0.9850299401197605,red
"Red Lake, Minnesota, US",84027125,0.7499999999999999,orange
"Redwood, Minnesota, US",84027127,0.0,green
"Renville, Minnesota, US",84027129,-0.33333333333333337,green
"Rice, Minnesota, US",84027131,0.8459530026109661,red
"Rock, Minnesota, US",84027133,0.07692307692307693,green
"Roseau, Minnesota, US",84027135,0.0,green
"St. Louis, Minnesota, US",84027137,0.543859649122807,orange
"Scott, Minnesota, US",84027139,0.975,red
"Sherburne, Minnesota, US",84027141,0.691358024691358,orange
"Sibley, Minnesota, US",84027143,0.9285714285714287,red
"Stearns, Minnesota, US",84027145,0.3421940928270042,yellow
"Steele, Minnesota, US",84027147,0.8057553956834531,red
"Stevens, Minnesota, US",84027149,-1.0,green
"Swift, Minnesota, US",84027151,0.8571428571428571,red
"Todd, Minnesota, US",84027153,1.0,red
"Traverse, Minnesota, US",84027155,0.0,green
"Wabasha, Minnesota, US",84027157,0.5,orange
"Wadena, Minnesota, US",84027159,0.5714285714285715,orange
"Waseca, Minnesota, US",84027161,0.3846153846153846,yellow
"Washington, Minnesota, US",84027163,0.943620178041543,red
"Watonwan, Minnesota, US",84027165,0.8444444444444444,red
"Wilkin, Minnesota, US",84027167,0.0,green
"Winona, Minnesota, US",84027169,0.11392405063291139,yellow
"Wright, Minnesota, US",84027171,0.9497206703910616,red
"Yellow Medicine, Minnesota, US",84027173,0.5,orange
"Adams, Mississippi, US",84028001,0.33333333333333337,yellow
"Alcorn, Mississippi, US",84028003,0.33333333333333337,yellow
"Amite, Mississippi, US",84028005,0.6666666666666666,orange
"Attala, Mississippi, US",84028007,0.7210526315789473,orange
"Benton, Mississippi, US",84028009,0.0,green
"Bolivar, Mississippi, US",84028011,0.23595505617977527,yellow
"Calhoun, Mississippi, US",84028013,0.07017543859649122,green
"Carroll, Mississippi, US",84028015,0.08888888888888889,green
"Chickasaw, Mississippi, US",84028017,0.7272727272727273,orange
"Choctaw, Mississippi, US",84028019,0.9375,red
"Claiborne, Mississippi, US",84028021,0.5,orange
"Clarke, Mississippi, US",84028023,1.0,red
"Clay, Mississippi, US",84028025,0.6507936507936507,orange
"Coahoma, Mississippi, US",84028027,0.7999999999999999,orange
"Copiah, Mississippi, US",84028029,0.6884057971014492,orange
"Covington, Mississippi, US",84028031,0.5774647887323944,orange
"DeSoto, Mississippi, US",84028033,0.8727272727272728,red
"Forrest, Mississippi, US",84028035,0.8344594594594594,red
"Franklin, Mississippi, US",84028037,0.3157894736842105,yellow
"George, Mississippi, US",84028039,0.8,red
"Greene, Mississippi, US",84028041,0.4,orange
"Grenada, Mississippi, US",84028043,0.5116279069767442,orange
"Hancock, Mississippi, US",84028045,0.3,yellow
"Harrison, Mississippi, US",84028047,0.34782608695652173,yellow
"Hinds, Mississippi, US",84028049,0.5494252873563218,orange
"Holmes, Mississippi, US",84028051,0.9054054054054055,red
"Humphreys, Mississippi, US",84028053,1.0,red
"Itawamba, Mississippi, US",84028057,0.3235294117647059,yellow
"Jackson, Mississippi, US",84028059,0.12834224598930483,yellow
"Jasper, Mississippi, US",84028061,0.5825242718446602,orange
"Jefferson, Mississippi, US",84028063,0.4571428571428572,orange
"Jefferson Davis, Mississippi, US",84028065,0.6037735849056605,orange
"Jones, Mississippi, US",84028067,0.9112903225806452,red
"Kemper, Mississippi, US",84028069,0.2783505154639176,yellow
"Lafayette, Mississippi, US",84028071,0.21782178217821785,yellow
"Lamar, Mississippi, US",84028073,1.0,red
"Lauderdale, Mississippi, US",84028075,0.7943037974683544,red
"Lawrence, Mississippi, US",84028077,0.5555555555555555,orange
"Leake, Mississippi, US",84028079,0.5394190871369294,orange
"Lee, Mississippi, US",84028081,0.74,orange
"Leflore, Mississippi, US",84028083,0.22666666666666666,yellow
"Lincoln, Mississippi, US",84028085,0.4342105263157895,orange
"Lowndes, Mississippi, US",84028087,0.9622641509433962,red
"Madison, Mississippi, US",84028089,0.6058558558558559,orange
"Marion, Mississippi, US",84028091,0.3548387096774194,yellow
"Marshall, Mississippi, US",84028093,0.7058823529411765,orange
"Monroe, Mississippi, US",84028095,0.22777777777777775,yellow
"Montgomery, Mississippi, US",84028097,0.12903225806451613,yellow
"Neshoba, Mississippi, US",84028099,0.8222996515679443,red
"Newton, Mississippi, US",84028101,0.8417266187050358,red
"Noxubee, Mississippi, US",84028103,0.819047619047619,red
"Oktibbeha, Mississippi, US",84028105,0.4588235294117647,orange
"Panola, Mississippi, US",84028107,0.5806451612903226,orange
"Pearl River, Mississippi, US",84028109,0.09243697478991597,green
"Perry, Mississippi, US",84028111,0.24,yellow
"Pike, Mississippi, US",84028113,0.217687074829932,yellow
"Pontotoc, Mississippi, US",84028115,0.09523809523809523,green
"Prentiss, Mississippi, US",84028117,0.03225806451612903,green
"Quitman, Mississippi, US",84028119,0.5294117647058824,orange
"Rankin, Mississippi, US",84028121,0.7076923076923076,orange
"Scott, Mississippi, US",84028123,0.5080645161290321,orange
"Sharkey, Mississippi, US",84028125,0.8,red
"Simpson, Mississippi, US",84028127,0.6181818181818182,orange
"Smith, Mississippi, US",84028129,0.6349206349206349,orange
"Stone, Mississippi, US",84028131,0.0,green
"Sunflower, Mississippi, US",84028133,0.20833333333333334,yellow
"Tallahatchie, Mississippi, US",84028135,1.0,red
"Tate, Mississippi, US",84028137,0.4,orange
"Tippah, Mississippi, US",84028139,0.18181818181818182,yellow
"Tishomingo, Mississippi, US",84028141,1.0,red
"Tunica, Mississippi, US",84028143,0.5,orange
"Union, Mississippi, US",84028145,0.564516129032258,orange
"Walthall, Mississippi, US",84028147,0.5454545454545454,orange
"Warren, Mississippi, US",84028149,0.5612244897959183,orange
"Washington, Mississippi, US",84028151,1.0,red
"Wayne, Mississippi, US",84028153,1.0,red
"Webster, Mississippi, US",84028155,0.05,green
"Wilkinson, Mississippi, US",84028157,0.07272727272727274,green
"Winston, Mississippi, US",84028159,1.0,red
"Yalobusha, Mississippi, US",84028161,0.9468085106382979,red
"Yazoo, Mississippi, US",84028163,0.537037037037037,orange
"Adair, Missouri, US",84029001,1.0,red
"Andrew, Missouri, US",84029003,1.0,red
"Atchison, Missouri, US",84029005,0.0,green
"Audrain, Missouri, US",84029007,1.0,red
"Barry, Missouri, US",84029009,0.0,green
"Bates, Missouri, US",84029013,0.22222222222222224,yellow
"Benton, Missouri, US",84029015,0.2,yellow
"Bollinger, Missouri, US",84029017,0.0,green
"Boone, Missouri, US",84029019,0.13333333333333333,yellow
"Buchanan, Missouri, US",84029021,0.2981715893108298,yellow
"Butler, Missouri, US",84029023,0.3055555555555556,yellow
"Caldwell, Missouri, US",84029025,1.0,red
"Callaway, Missouri, US",84029027,0.0,green
"Camden, Missouri, US",84029029,0.023255813953488375,green
"Cape Girardeau, Missouri, US",84029031,0.25806451612903225,yellow
"Carroll, Missouri, US",84029033,0.8,red
"Carter, Missouri, US",84029035,0.25,yellow
"Cass, Missouri, US",84029037,0.10909090909090909,yellow
"Cedar, Missouri, US",84029039,0.0,green
"Chariton, Missouri, US",84029041,0.25,yellow
"Christian, Missouri, US",84029043,0.06896551724137931,green
"Clark, Missouri, US",84029045,0.0,green
"Clay, Missouri, US",84029047,0.9310344827586208,red
"Clinton, Missouri, US",84029049,0.4285714285714286,orange
"Cole, Missouri, US",84029051,0.044444444444444446,green
"Cooper, Missouri, US",84029053,0.0,green
"Crawford, Missouri, US",84029055,0.28571428571428575,yellow
"Dallas, Missouri, US",84029059,0.5,orange
"Daviess, Missouri, US",84029061,0.0,green
"DeKalb, Missouri, US",84029063,0.0,green
"Dunklin, Missouri, US",84029069,0.2,yellow
"Franklin, Missouri, US",84029071,0.0916030534351145,green
"Gasconade, Missouri, US",84029073,0.0,green
"Gentry, Missouri, US",84029075,1.0,red
"Greene, Missouri, US",84029077,0.09876543209876544,green
"Harrison, Missouri, US",84029081,0.4,orange
"Henry, Missouri, US",84029083,0.0,green
"Holt, Missouri, US",84029087,0.0,green
"Howard, Missouri, US",84029089,0.0,green
"Howell, Missouri, US",84029091,0.0,green
"Iron, Missouri, US",84029093,0.0,green
"Jackson, Missouri, US",84029095,0.4980237154150197,orange
"Jasper,Missouri,US",84029097,0.0625,green
"Jefferson, Missouri, US",84029099,0.18803418803418806,yellow
"Johnson, Missouri, US",84029101,0.34615384615384615,yellow
"Lafayette, Missouri, US",84029107,0.2857142857142857,yellow
"Lewis, Missouri, US",84029111,0.16666666666666669,yellow
"Lincoln, Missouri, US",84029113,0.7887323943661971,orange
"Linn, Missouri, US",84029115,0.0,green
"Livingston, Missouri, US",84029117,0.0,green
"McDonald, Missouri, US",84029119,1.0,red
"Macon, Missouri, US",84029121,0.0,green
"Madison, Missouri, US",84029123,0.0,green
"Maries, Missouri, US",84029125,0.0,green
"Marion, Missouri, US",84029127,0.0,green
"Miller, Missouri, US",84029131,0.5,orange
"Mississippi, Missouri, US",84029133,0.0,green
"Moniteau, Missouri, US",84029135,0.0,green
"Montgomery, Missouri, US",84029139,0.0,green
"Morgan, Missouri, US",84029141,0.25,yellow
"New Madrid, Missouri, US",84029143,0.28571428571428575,yellow
"Newton, Missouri, US",84029145,0.8333333333333334,red
"Nodaway, Missouri, US",84029147,0.5,orange
"Oregon, Missouri, US",84029149,0.0,green
"Osage, Missouri, US",84029151,0.0,green
"Pemiscot, Missouri, US",84029155,0.2777777777777778,yellow
"Perry, Missouri, US",84029157,0.08888888888888889,green
"Pettis, Missouri, US",84029159,0.19999999999999998,yellow
"Phelps, Missouri, US",84029161,0.6666666666666667,orange
"Pike, Missouri, US",84029163,0.2,yellow
"Platte, Missouri, US",84029165,0.9722222222222222,red
"Polk, Missouri, US",84029167,1.0,red
"Pulaski, Missouri, US",84029169,-0.15,green
"Ralls, Missouri, US",84029173,1.0,red
"Randolph, Missouri, US",84029175,0.0,green
"Ray, Missouri, US",84029177,0.33333333333333337,yellow
"Reynolds, Missouri, US",84029179,0.0,green
"Ripley, Missouri, US",84029181,1.0,red
"St. Charles, Missouri, US",84029183,0.1791044776119403,yellow
"St. Clair, Missouri, US",84029185,0.5,orange
"Ste. Genevieve, Missouri, US",84029186,0.0,green
"St. Francois, Missouri, US",84029187,0.0,green
"St. Louis, Missouri, US",84029189,0.4762381190595298,orange
"Saline, Missouri, US",84029195,0.32653061224489793,yellow
"Scotland, Missouri, US",84029199,0.0,green
"Scott, Missouri, US",84029201,0.1585365853658537,yellow
"Shelby, Missouri, US",84029205,0.0,green
"Stoddard, Missouri, US",84029207,1.0,red
"Stone, Missouri, US",84029209,0.33333333333333337,yellow
"Taney, Missouri, US",84029213,0.0,green
"Texas, Missouri, US",84029215,0.0,green
"Vernon, Missouri, US",84029217,0.25,yellow
"Warren, Missouri, US",84029219,0.0,green
"Washington, Missouri, US",84029221,0.0,green
"Webster, Missouri, US",84029225,0.11111111111111112,yellow
"Worth, Missouri, US",84029227,1.0,red
"Wright, Missouri, US",84029229,0.16666666666666669,yellow
"St. Louis City, Missouri, US",84029510,0.4758064516129032,orange
"Beaverhead, Montana, US",84030001,0.0,green
"Big Horn, Montana, US",84030003,1.0,red
"Broadwater, Montana, US",84030007,0.0,green
"Carbon, Montana, US",84030009,0.0,green
"Cascade, Montana, US",84030013,0.125,yellow
"Deer Lodge, Montana, US",84030023,0.0,green
"Fergus, Montana, US",84030027,0.0,green
"Flathead, Montana, US",84030029,0.0,green
"Gallatin, Montana, US",84030031,0.0,green
"Glacier, Montana, US",84030035,0.0,green
"Golden Valley, Montana, US",84030037,0.0,green
"Hill, Montana, US",84030041,0.0,green
"Jefferson, Montana, US",84030043,0.5,orange
"Lake, Montana, US",84030047,0.0,green
"Lewis and Clark, Montana, US",84030049,0.0,green
"Liberty, Montana, US",84030051,0.0,green
"Lincoln, Montana, US",84030053,0.0,green
"Madison, Montana, US",84030057,0.0,green
"Meagher, Montana, US",84030059,0.0,green
"Missoula, Montana, US",84030063,0.0,green
"Musselshell, Montana, US",84030065,0.0,green
"Park, Montana, US",84030067,0.0,green
"Pondera, Montana, US",84030073,0.0,green
"Ravalli, Montana, US",84030081,0.28571428571428575,yellow
"Richland, Montana, US",84030083,0.0,green
"Roosevelt, Montana, US",84030085,0.0,green
"Silver Bow, Montana, US",84030093,0.0,green
"Stillwater, Montana, US",84030095,0.0,green
"Toole, Montana, US",84030101,0.0,green
"Wheatland, Montana, US",84030107,0.0,green
"Yellowstone, Montana, US",84030111,0.1724137931034483,yellow
"Adams, Nebraska, US",84031001,0.33507853403141363,yellow
"Antelope, Nebraska, US",84031003,0.6666666666666667,orange
"Box Butte, Nebraska, US",84031013,0.0,green
"Buffalo, Nebraska, US",84031019,0.27777777777777773,yellow
"Burt, Nebraska, US",84031021,-0.25,green
"Butler, Nebraska, US",84031023,0.9,red
"Cass, Nebraska, US",84031025,1.0,red
"Cedar, Nebraska, US",84031027,0.125,yellow
"Cherry, Nebraska, US",84031031,0.0,green
"Cheyenne, Nebraska, US",84031033,0.33333333333333337,yellow
"Clay, Nebraska, US",84031035,0.9411764705882354,red
"Colfax, Nebraska, US",84031037,0.3256445047489823,yellow
"Cuming, Nebraska, US",84031039,0.5,orange
"Custer, Nebraska, US",84031041,0.10526315789473685,yellow
"Dakota, Nebraska, US",84031043,0.15188405797101448,yellow
"Dawes, Nebraska, US",84031045,0.6666666666666667,orange
